time,actual_kwh,sarima_forecast_kwh,sarima_pso_tcn_forecast_kwh,sarima_ga_tcn_forecast_kwh,pso_tcn_correction_kwh,ga_tcn_correction_kwh,pso_forecast_error_kwh,ga_forecast_error_kwh
2022-10-04 20:00:00,46.12860467343903,45.618059505073866,37.271092346261135,36.85419356033355,-8.346967158812731,-8.763865944740317,8.857512327177893,9.27441111310548
2022-10-04 21:00:00,37.95699202828007,28.94874386692485,36.18547294225034,34.80271674254249,7.236729075325492,5.853972875617643,1.771519086029727,3.154275285737576
2022-10-04 22:00:00,31.75003046851454,16.674804978589496,26.643110990488264,30.016830039157632,9.968306011898768,13.342025060568137,5.106919478026278,1.7332004293569092
2022-10-04 23:00:00,20.367733207681805,12.082031856474158,26.988395818188003,30.07886146513842,14.906363961713845,17.996829608664264,-6.620662610506198,-9.711128257456615
2022-10-05 00:00:00,20.367733207681805,10.274844801428427,17.758368181768667,21.223665070435494,7.483523380340239,10.948820269007067,2.6093650259131387,-0.8559318627536889
2022-10-05 01:00:00,17.344428243142797,8.691791461138084,15.82467714908077,19.177312589529457,7.132885687942686,10.485521128391373,1.519751094062027,-1.8328843463866598
2022-10-05 02:00:00,7.410711931086058,7.946756397299065,17.370741471585035,18.528205765381937,9.42398507428597,10.581449368082872,-9.960029540498976,-11.117493834295878
2022-10-05 03:00:00,7.410711931086058,7.714718578676512,7.637264042421978,9.32748551526877,-0.07745453625453358,1.6127669365922577,-0.2265521113359199,-1.9167735841827112
2022-10-05 04:00:00,7.410711931086058,7.740004667740982,14.99173650766399,14.579438139587667,7.251731839923008,6.839433471846685,-7.581024576577932,-7.168726208501609
2022-10-05 05:00:00,7.410711931086058,9.212132726655586,8.624298788098463,10.992430778881516,-0.5878339385571234,1.7802980522259304,-1.2135868570124044,-3.5817188477954582
2022-10-05 06:00:00,15.387882910107042,17.346951041702198,18.8328749097029,19.401697836119997,1.4859238680007003,2.054746794417799,-3.4449919995958567,-4.013814926012955
2022-10-05 07:00:00,65.60512919117583,35.7852599302463,35.2010862240078,36.93558185022901,-0.5841737062384951,1.1503219199827157,30.40404296716803,28.66954734094682
2022-10-05 08:00:00,64.85135860578744,48.90716430332662,78.32738465944242,82.81997893477286,29.4202203561158,33.912814631446246,-13.476026053654977,-17.968620328985423
2022-10-05 09:00:00,107.9320956045076,73.37570942340774,94.45461881037846,97.66711174485752,21.07890938697072,24.29140232144978,13.477476794129132,10.264983859650073
2022-10-05 10:00:00,125.345273900407,81.78208276283422,117.2619123691694,120.7819335001176,35.47982960633517,38.99985073728338,8.0833615312376,4.563340400289391
2022-10-05 11:00:00,79.68549047068467,83.89867394723008,118.7399948711713,122.79570314688551,34.841320923941225,38.897029199655435,-39.054504400486636,-43.110212676200845
2022-10-05 12:00:00,75.65583771476881,83.89840881515826,74.83888823306752,77.61267007726164,-9.059520582090741,-6.285738737896622,0.8169494817012861,-1.9568323624928325
